# page_id, page_title, page_namespace, rev_id, rev_timestamp, rev_datetime, text_id, txt, txt_ru
'349275', 'Сущ_ru_m_ina_3°a', '10', '355210', '20150501205058', '2015/05/01 20:50:58', '355170', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}\n|nom-pl={{{основа1}}}а\n|gen-sg={{{основа2}}}а\n|gen-pl={{{основа1}}}\n|dat-sg={{{основа2}}}у\n|dat-pl={{{основа1}}}ам\n|acc-sg={{{основа}}}\n|acc-pl={{{основа1}}}а\n|ins-sg={{{основа2}}}ом\n|ins-pl={{{основа1}}}ами\n|prp-sg={{{основа2}}}е\n|prp-pl={{{основа1}}}ах\n|loc-sg={{{М|}}}\n|voc-sg={{{З|}}}\n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=неодуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=3°a\n|чередование=1\n}}', NULL
'519747', 'Сущ_ru_m_ina_3°a\'', '10', '526399', '20150501205117', '2015/05/01 20:51:17', '526352', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}\n|nom-pl={{{основа2}}}ки\n|gen-sg={{{основа1}}}а\n|gen-pl={{{основа2}}}ок\n|dat-sg={{{основа1}}}у\n|dat-pl={{{основа2}}}кам\n|acc-sg={{{основа}}}\n|acc-pl={{{основа2}}}ки\n|ins-sg={{{основа1}}}ом\n|ins-pl={{{основа2}}}ками\n|prp-sg={{{основа1}}}е\n|prp-pl={{{основа2}}}ках\n|loc-sg={{{М|}}}\n|voc-sg={{{З|}}}\n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=неодуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=3°a\n|чередование=1\n}}', NULL
'4487', 'Сущ_ru_m_ina_4a', '10', '7533', '20150501205137', '2015/05/01 20:51:37', '7520', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}\n|nom-pl={{{основа}}}и\n|gen-sg={{{основа}}}а \n|gen-pl={{{основа}}}ей\n|dat-sg={{{основа}}}у\n|dat-pl={{{основа}}}ам\n|acc-sg={{{основа}}}\n|acc-pl={{{основа}}}и\n|ins-sg={{{основа}}}ем \n|ins-pl={{{основа}}}ами\n|prp-sg={{{основа}}}е \n|prp-pl={{{основа}}}ах\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=неодуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=4a\n|pt={{{pt|}}}\n|st={{{st|}}}\n|затрудн={{{затрудн|}}}\n}}', NULL
'4528', 'Сущ_ru_m_ina_4b', '10', '7576', '20150501205158', '2015/05/01 20:51:58', '7563', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}\n|nom-pl={{{основа1}}}и́\n|gen-sg={{{основа1}}}а́\n|gen-pl={{{основа1}}}е́й\n|dat-sg={{{основа1}}}у́\n|dat-pl={{{основа1}}}а́м\n|acc-sg={{{основа}}}\n|acc-pl={{{основа1}}}и́\n|ins-sg={{{основа1}}}о́м\n|ins-pl={{{основа1}}}а́ми\n|prp-sg={{{основа1}}}е́\n|prp-pl={{{основа1}}}а́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=неодуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=4b\n|pt={{{pt|}}}\n|st={{{st|}}}\n|затрудн={{{затрудн|}}}\n}}', NULL
'4571', 'Сущ_ru_m_ina_4c', '10', '7620', '20150501205217', '2015/05/01 20:52:17', '7607', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}} \n|nom-pl={{{основа1}}}и́\n|gen-sg={{{основа}}}а \n|gen-pl={{{основа1}}}е́й\n|dat-sg={{{основа}}}у \n|dat-pl={{{основа1}}}а́м\n|acc-sg={{{основа}}}\n|acc-pl={{{основа1}}}и́\n|ins-sg={{{основа}}}ем \n|ins-pl={{{основа1}}}а́ми\n|prp-sg={{{основа}}}е \n|prp-pl={{{основа1}}}а́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=неодуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=4c\n|pt={{{pt|}}}\n|st={{{st|}}}\n|затрудн={{{затрудн|}}}\n}}', NULL
'4594', 'Сущ_ru_m_ina_4e', '10', '7643', '20150501205237', '2015/05/01 20:52:37', '7630', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}\n|nom-pl={{{основа}}}и\n|gen-sg={{{основа}}}а\n|gen-pl={{{основа1}}}е́й\n|dat-sg={{{основа}}}у\n|dat-pl={{{основа1}}}а́м\n|acc-sg={{{основа}}}\n|acc-pl={{{основа}}}и\n|ins-sg={{{основа}}}ем \n|ins-pl={{{основа1}}}а́ми\n|prp-sg={{{основа}}}е \n|prp-pl={{{основа1}}}а́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=неодуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=4e\n|pt={{{pt|}}}\n|st={{{st|}}}\n|затрудн={{{затрудн|}}}\n}}', NULL
'4607', 'Сущ_ru_m_ina_5*a', '10', '7656', '20150501205257', '2015/05/01 20:52:57', '7643', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}\n|nom-pl={{{основа1}}}ы\n|gen-sg={{{основа1}}}а \n|gen-pl={{{основа1}}}ев\n|dat-sg={{{основа1}}}у\n|dat-pl={{{основа1}}}ам\n|acc-sg={{{основа}}}\n|acc-pl={{{основа1}}}ы\n|ins-sg={{{основа1}}}ем \n|ins-pl={{{основа1}}}ами\n|prp-sg={{{основа1}}}е \n|prp-pl={{{основа1}}}ах\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=неодуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=5*a\n|чередование=1\n|pt={{{pt|}}}\n|st={{{st|}}}\n|затрудн={{{затрудн|}}}\n}}', NULL
'4609', 'Сущ_ru_m_ina_5*b', '10', '7658', '20150501205317', '2015/05/01 20:53:17', '7645', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}е́ц\n|nom-pl={{{основа1}}}ы́\n|gen-sg={{{основа1}}}а́\n|gen-pl={{{основа1}}}о́в\n|dat-sg={{{основа1}}}у́\n|dat-pl={{{основа1}}}а́м\n|acc-sg={{{основа}}}е́ц\n|acc-pl={{{основа1}}}ы́\n|ins-sg={{{основа1}}}о́м\n|ins-pl={{{основа1}}}а́ми\n|prp-sg={{{основа1}}}е́\n|prp-pl={{{основа1}}}а́х\n|loc-sg={{{М|}}}\n|voc-sg={{{З|}}}\n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=неодуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=5*b\n|коммент={{{коммент|}}}\n|чередование=1\n|pt={{{pt|}}}\n|st={{{st|}}}\n|затрудн={{{затрудн|}}}\n}}', NULL
'4489', 'Сущ_ru_m_ina_5a', '10', '7535', '20150501205337', '2015/05/01 20:53:37', '7522', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}\n|nom-pl={{{основа}}}ы\n|gen-sg={{{основа}}}а \n|gen-pl={{{основа}}}ев\n|dat-sg={{{основа}}}у\n|dat-pl={{{основа}}}ам\n|acc-sg={{{основа}}}\n|acc-pl={{{основа}}}ы\n|ins-sg={{{основа}}}ем \n|ins-pl={{{основа}}}ами\n|prp-sg={{{основа}}}е \n|prp-pl={{{основа}}}ах\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=неодуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=5a\n}}', NULL
'4677', 'Сущ_ru_m_ina_5a(2)', '10', '7726', '20150501205358', '2015/05/01 20:53:58', '7713', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}\n|nom-pl={{{основа}}}ы\n|gen-sg={{{основа}}}а\n|gen-pl={{{основа}}}\n|dat-sg={{{основа}}}у\n|dat-pl={{{основа}}}ам\n|acc-sg={{{основа}}}\n|acc-pl={{{основа}}}ы\n|ins-sg={{{основа}}}ем \n|ins-pl={{{основа}}}ами\n|prp-sg={{{основа}}}е\n|prp-pl={{{основа}}}ах\n|loc-sg={{{М|}}}\n|voc-sg={{{З|}}}\n|prt-sg={{{Р|}}}\n|П={{{П|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=неодуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=5a(2)\n}}', NULL
'4530', 'Сущ_ru_m_ina_5b', '10', '7578', '20150501205418', '2015/05/01 20:54:18', '7565', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}\n|nom-pl={{{основа1}}}ы́\n|gen-sg={{{основа1}}}а́\n|gen-pl={{{основа1}}}о́в\n|dat-sg={{{основа1}}}у́\n|dat-pl={{{основа1}}}а́м\n|acc-sg={{{основа}}}\n|acc-pl={{{основа1}}}ы́\n|ins-sg={{{основа1}}}о́м \n|ins-pl={{{основа1}}}а́ми\n|prp-sg={{{основа1}}}е́\n|prp-pl={{{основа1}}}а́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=неодуш\n|коммент={{{коммент|}}}\n|род={{{род|муж}}}\n|скл=2\n|зализняк=5b\n}}', NULL
'519931', 'Сущ_ru_m_ina_5e^', '10', '526588', '20150501205437', '2015/05/01 20:54:37', '526541', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}\n|nom-pl={{{основа}}}ы\n|gen-sg={{{основа}}}а\n|gen-pl={{{основа}}}ев\n|dat-sg={{{основа}}}у\n|dat-pl={{{основа1}}}а́м\n|acc-sg={{{основа}}}\n|acc-pl={{{основа}}}ы\n|ins-sg={{{основа}}}ем \n|ins-pl={{{основа1}}}а́ми\n|prp-sg={{{основа}}}е \n|prp-pl={{{основа1}}}а́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=неодуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=5e^\n}}', NULL
'4610', 'Сущ_ru_m_ina_6*a', '10', '7659', '20150501205457', '2015/05/01 20:54:57', '7646', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}\n|nom-pl={{{основа1}}}и\n|gen-sg={{{основа1}}}я\n|gen-pl={{{основа1}}}ев\n|dat-sg={{{основа1}}}ю\n|dat-pl={{{основа1}}}ям\n|acc-sg={{{основа}}}\n|acc-pl={{{основа1}}}и\n|ins-sg={{{основа1}}}ем\n|ins-pl={{{основа1}}}ями\n|prp-sg={{{основа1}}}е\n|prp-pl={{{основа1}}}ях\n|loc-sg={{{М|}}}\n|voc-sg={{{З|}}}\n|prt-sg={{{Р|}}}\n|П={{{П|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=неодуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=6*a\n|чередование=1\n}}', NULL
'820263', 'Сущ_ru_m_ina_6*a(1)', '10', '831965', '20150501205518', '2015/05/01 20:55:18', '831911', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}\n|nom-pl={{{основа1}}}я\n|gen-sg={{{основа1}}}я\n|gen-pl={{{основа1}}}ев\n|dat-sg={{{основа1}}}ю\n|dat-pl={{{основа1}}}ям\n|acc-sg={{{основа}}}\n|acc-pl={{{основа1}}}и\n|ins-sg={{{основа1}}}ем\n|ins-pl={{{основа1}}}ями\n|prp-sg={{{основа1}}}е\n|prp-pl={{{основа1}}}ях\n|loc-sg={{{М|}}}\n|voc-sg={{{З|}}}\n|prt-sg={{{Р|}}}\n|П={{{П|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=неодуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=6*a(1)\n|чередование=1\n}}', NULL
'4612', 'Сущ_ru_m_ina_6*b', '10', '7661', '20150501205537', '2015/05/01 20:55:37', '7648', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}\n|nom-pl={{{основа1}}}и́\n|gen-sg={{{основа1}}}я́\n|gen-pl={{{основа1}}}ёв\n|dat-sg={{{основа1}}}ю́\n|dat-pl={{{основа1}}}я́м\n|acc-sg={{{основа}}}\n|acc-pl={{{основа1}}}и́\n|ins-sg={{{основа1}}}ём \n|ins-pl={{{основа1}}}я́ми\n|prp-sg={{{основа1}}}е́\n|prp-pl={{{основа1}}}я́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=неодуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=6*b\n|чередование=1\n}}', NULL
'4492', 'Сущ_ru_m_ina_6a', '10', '7538', '20150501205557', '2015/05/01 20:55:57', '7525', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}й\n|nom-pl={{{основа}}}и\n|gen-sg={{{основа}}}я \n|gen-pl={{{основа}}}ев\n|dat-sg={{{основа}}}ю\n|dat-pl={{{основа}}}ям\n|acc-sg={{{основа}}}й\n|acc-pl={{{основа}}}и\n|ins-sg={{{основа}}}ем \n|ins-pl={{{основа}}}ями\n|prp-sg={{{основа}}}е \n|prp-pl={{{основа}}}ях\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=неодуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=6a\n|pt={{{pt|}}}\n|st={{{st|}}}\n|затрудн={{{затрудн|}}}\n}}', NULL
'4531', 'Сущ_ru_m_ina_6b', '10', '7579', '20150501205617', '2015/05/01 20:56:17', '7566', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}й\n|nom-pl={{{основа1}}}и́\n|gen-sg={{{основа1}}}я́\n|gen-pl={{{основа1}}}ёв\n|dat-sg={{{основа1}}}ю́\n|dat-pl={{{основа1}}}я́м\n|acc-sg={{{основа}}}й\n|acc-pl={{{основа1}}}и́\n|ins-sg={{{основа1}}}ём \n|ins-pl={{{основа1}}}я́ми\n|prp-sg={{{основа1}}}е́\n|prp-pl={{{основа1}}}я́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|кат=неодуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=6b\n|клитика={{{клитика|}}}\n|зачин={{{зачин|}}}\n}}', NULL
'4572', 'Сущ_ru_m_ina_6c', '10', '7621', '20150501205637', '2015/05/01 20:56:37', '7608', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}й\n|nom-pl={{{основа1}}}и́\n|gen-sg={{{основа}}}я\n|gen-pl={{{основа1}}}ёв\n|dat-sg={{{основа}}}ю\n|dat-pl={{{основа1}}}я́м\n|acc-sg={{{основа}}}й\n|acc-pl={{{основа1}}}и́\n|ins-sg={{{основа}}}ем \n|ins-pl={{{основа1}}}я́ми\n|prp-sg={{{основа}}}е \n|prp-pl={{{основа1}}}я́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|кат=неодуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=6c\n|клитика={{{клитика|}}}\n|зачин={{{зачин|}}}\n}}', NULL
'82302', 'Сущ_ru_m_ina_6c(1)', '10', '87134', '20150501205657', '2015/05/01 20:56:57', '87113', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}й\n|nom-pl={{{основа1}}}я́\n|gen-sg={{{основа}}}я\n|gen-pl={{{основа1}}}ёв\n|dat-sg={{{основа}}}ю\n|dat-pl={{{основа1}}}я́м\n|acc-sg={{{основа}}}й\n|acc-pl={{{основа1}}}я́\n|ins-sg={{{основа}}}ем\n|ins-pl={{{основа1}}}я́ми\n|prp-sg={{{основа}}}е\n|prp-pl={{{основа1}}}я́х\n|loc-sg={{{М|}}}\n|voc-sg={{{З|}}}\n|prt-sg={{{Р|}}}\n|П={{{П|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=неодуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=6c(1)\n}}', NULL
'4493', 'Сущ_ru_m_ina_7a', '10', '7539', '20150501205757', '2015/05/01 20:57:57', '7526', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}й\n|nom-pl={{{основа}}}и\n|gen-sg={{{основа}}}я \n|gen-pl={{{основа}}}ев\n|dat-sg={{{основа}}}ю\n|dat-pl={{{основа}}}ям\n|acc-sg={{{основа}}}й\n|acc-pl={{{основа}}}и\n|ins-sg={{{основа}}}ем \n|ins-pl={{{основа}}}ями\n|prp-sg={{{основа}}}и \n|prp-pl={{{основа}}}ях\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=неодуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=7a\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n}}', NULL
'4534', 'Сущ_ru_m_ina_7c', '10', '7582', '20150501205917', '2015/05/01 20:59:17', '7569', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}й\n|nom-pl={{{основа1}}}и́\n|gen-sg={{{основа}}}я\n|gen-pl={{{основа1}}}ёв\n|dat-sg={{{основа}}}ю\n|dat-pl={{{основа1}}}я́м\n|acc-sg={{{основа}}}й\n|acc-pl={{{основа1}}}и́\n|ins-sg={{{основа}}}ем \n|ins-pl={{{основа1}}}я́ми\n|prp-sg={{{основа}}}и\n|prp-pl={{{основа1}}}я́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=неодуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=7c\n}}', NULL
'117779', 'Сущ_ru_n_a', '10', '123025', '20150501210037', '2015/05/01 21:00:37', '123004', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги| }}}\n|кат=одуш\n|род={{{род|ср}}}\n|скл=?\n|зализняк=??\n}}', NULL
'118954', 'Сущ_ru_n_a_(1a)', '10', '124205', '20150501210057', '2015/05/01 21:00:57', '124184', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|case={{{case|}}}\n|form={{{form|}}}\n|nom-sg=— \n|nom-pl={{{основа}}}а\n|gen-sg=— \n|gen-pl={{{основа}}}\n|dat-sg=—\n|dat-pl={{{основа}}}ам\n|acc-sg=— \n|acc-pl={{{основа}}}\n|ins-sg=— \n|ins-pl={{{основа}}}ами\n|prp-sg=— \n|prp-pl={{{основа}}}ах\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|st={{{st|}}}\n|затрудн={{{затрудн|}}}\n|pt={{{pt|}}}\n|Сч={{{Сч|}}}\n|клитика={{{клитика|}}}\n|зачин={{{зачин|}}}\n|кат=одуш\n|род={{{род|ср}}}\n|скл=2\n|зализняк=(1a)\n|коммент=используется только мн. ч.\n}}', NULL
'763819', 'Сущ_ru_n_a_(ж2a)', '10', '774199', '20150501210117', '2015/05/01 21:01:17', '774145', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|case={{{case|}}}\n|form={{{form|}}}\n|nom-sg={{{основа}}}я\n|nom-pl={{{основа}}}и\n|gen-sg={{{основа}}}и \n|gen-pl={{{основа}}}ь\n|dat-sg={{{основа}}}е \n|dat-pl={{{основа}}}ям\n|acc-sg={{{основа}}}ю\n|acc-pl={{{основа}}}ь\n|ins-sg={{{основа}}}ей\n|ins-sg2={{{основа}}}ею\n|ins-pl={{{основа}}}ями\n|prp-sg={{{основа}}}е \n|prp-pl={{{основа}}}ях\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|ср}}}\n|скл=1\n|зализняк=2a\n}}', NULL
